"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1671",71.941429,72.449997,71.599998,71.765717,83969900,64.643097
"1672",72.139999,72.227142,71.171425,71.851425,61051900,64.720314
"1673",71.895714,71.907143,71.335716,71.574287,55682900,64.470673
"1674",71.535713,72.885712,71.5,71.852859,82741400,64.721596
"1675",71.14286,71.78714,69.471428,69.798569,106047200,62.871181
"1676",69.428574,70.828575,69.428574,70.128571,76902000,63.168423
"1677",70.235718,70.928574,70.16143,70.242859,59914400,63.271389
"1678",70.285713,70.421425,69.5,69.602859,68074300,62.694908
"1679",70.442856,71.514282,69.621429,69.797142,82982200,62.869881
"1680",71.365715,71.748573,70.897141,71.241432,86258200,64.170845
"1681",71.464287,71.525711,70.519997,70.752853,59091900,63.730755
"1682",71.205711,71.339996,69.992859,71.174286,89881400,64.110367
"1683",72.14286,72.559998,71.925713,72.309998,85171800,65.133369
"1684",72.314285,72.492859,69.928574,70.662857,185798900,63.649704
"1685",66.715714,67.669998,66.401428,66.815712,224674100,60.184383
"1686",66.928574,67.914284,66.572861,67.527145,101012800,60.825195
"1687",67.048569,67.404289,66.385712,66.414284,74708900,59.822788
"1688",65.85714,65.944283,63.888573,64.302856,135926700,57.920906
"1689",63.994286,65.672859,63.92857,65.045715,99845200,58.590046
"1690",66.168571,66.621429,65.808571,66.382858,114215500,59.794479
"1691",67.242859,67.975716,67.035713,67.471428,101135300,60.775005
"1692",68.285713,68.364288,66.571426,66.772858,174825700,60.14579
"1693",70.871429,70.987144,68.942856,70.091431,190526700,63.134983
"1694",70.697144,70.781425,69.688568,69.871429,91086100,62.936802
"1695",69.885712,69.94857,68.775711,68.790001,79239300,61.962711
"1696",69.428574,69.794289,69.128571,69.459999,59305400,62.566223
"1697",69.111427,69.238571,68.674286,68.964287,57010100,62.119694
"1698",68.178574,68.808571,67.772858,68.10714,65039100,61.34763
"1699",68.349998,69.877144,68.339996,69.708572,88470900,62.790127
"1700",69.375717,70.257141,69.10714,69.937141,72296000,62.996002
"1701",70.072861,70.335716,68.677139,69.058571,80688300,62.204636
"1702",69.122856,69.228569,68.371429,69.004288,64717100,62.155735
"1703",69.508568,70.378571,69.335716,69.678574,78073100,62.763103
"1704",69.991432,70.091431,68.648575,68.705711,72729300,61.886795
"1705",69.234283,69.684288,68.325714,69.512856,75431300,62.613831
"1706",70.188568,70.339996,69.577141,69.94857,69650700,63.006287
"1707",69.57,70.548569,69.308571,70.401428,66934700,63.414211
"1708",69.975716,71.082855,69.907143,70.862854,65474500,63.829845
"1709",71.072861,71.714287,70.788574,71.239998,80018400,64.169548
"1710",71.541428,71.790001,71.318573,71.587143,62775300,64.482254
"1711",71.425713,72.111427,71.382858,72.071426,63398300,64.918457
"1712",72.284286,72.751427,72.244286,72.69857,72635500,65.48336
"1713",73.110001,74.900002,73.074287,74.480003,99526700,67.088005
"1714",75.201431,75.492859,72.575714,74.267143,133515900,66.896263
"1715",74.14286,75.095711,74.14286,74.994286,78430800,67.551231
"1716",75,76.067146,74.635712,75.987144,96191200,68.445557
"1717",75.902855,76.175713,75.015717,75.137146,84448000,67.679909
"1718",75.577141,75.85714,74.744286,75.697144,137610200,68.184349
"1719",76.610001,77.035713,73.505714,73.811432,158951800,66.485779
"1720",74.230003,75.360001,73.860001,74.985718,88540900,67.543526
"1721",75,75.355713,74.46714,74.671425,68924100,67.260437
"1722",74.860001,74.971428,73.691429,74.290001,68722500,66.916847
"1723",74.442856,75.260002,74.115715,75.25,61156900,67.781563
"1724",74.940002,75.555717,74.714287,75.064285,66303300,67.614296
"1725",74.878571,74.980003,74.028572,74.417145,55843900,67.422722
"1726",74.225716,74.741432,73.197144,73.21286,65655100,66.331657
"1727",73.511429,74.447144,73.227142,74.365715,69829200,67.376129
"1728",74.284286,74.524284,73.487144,74.150002,56863100,67.180687
"1729",73.952858,74.845711,73.85714,74.28714,51069200,67.304939
"1730",74,74.60714,73.851425,74.375717,49305200,67.38517
"1731",74.687141,75.611427,74.552856,75.451431,70604800,68.35981
"1732",75.225716,75.584282,74.927139,74.998573,79480100,67.949516
"1733",74.998573,75.312859,74.028572,74.089996,61236000,67.126343
"1734",74.147141,74.76857,73.995712,74.221428,52234700,67.245422
"1735",74.175713,74.345711,73.475716,73.571426,48479200,66.656502
"1736",73.942856,74.458572,73.381432,74.44857,65506700,67.45121
"1737",74.21714,74.594284,74.075714,74.257141,55931400,67.277771
"1738",74.431427,75.124283,74.428574,74.82,57327900,67.787712
"1739",74.874283,76.591431,74.85714,76.199997,100345700,69.03801
"1740",76.615715,78,76.199997,77.994286,90862100,70.663666
"1741",78.497147,79.761429,78.258568,79.438568,79531900,71.972206
"1742",79.714287,80.618568,78.688568,78.747147,118136200,71.345749
"1743",79.757141,80.91143,79.668571,80.902855,112742000,73.298843
"1744",80.785713,81.312859,80.117142,80.714287,94452400,73.128006
"1745",81.807144,82.162857,80.915718,81.128571,111895000,73.503349
"1746",80.827141,80.964287,79.938568,80.002853,86088100,72.483437
"1747",80.128571,81.368568,80.128571,80.918571,80123400,73.31311
"1748",80.511429,81.125717,80.171425,80.792854,69567400,73.199181
"1749",81,81.567146,79.955711,80.194283,89929700,72.65686
"1750",80.305717,80.762856,80.004288,80.077141,65572500,72.550751
"1751",80.407143,80.41143,79.095711,79.204285,83205500,71.759926
"1752",79.288574,80.377144,79.28714,79.64286,70648200,72.157272
"1753",79.401428,79.919998,79.054283,79.284286,57475600,71.832436
"1754",78.528572,78.778572,76.971428,78.681427,141465800,71.286217
"1755",78.5,78.571426,77.675713,77.779999,80077200,70.469505
"1756",77.918571,78.80143,77.831429,78.431427,109103400,71.059715
"1757",81.14286,81.531425,80.394287,81.441429,125326600,73.786819
"1758",81.412857,81.697144,80.861427,81.095711,41888700,73.473579
"1759",81.157143,81.35714,80.482857,80.557144,51002000,72.985634
"1760",80.545715,80.629997,79.928574,80.012856,56471100,72.492508
"1761",79.637146,80.012856,78.902855,79.21714,63407400,71.771584
"1762",79.167145,80.182854,79.14286,80.145714,55771100,72.612869
"1763",79.382858,79.575714,78.860001,79.01857,58671200,71.591667
"1764",78.980003,79.099998,77.204285,77.28286,98116900,70.019096
"1765",76.778572,78.114288,76.228569,77.704285,103152700,70.400902
"1766",77.760002,77.994286,76.845711,77.148575,79302300,69.897423
"1767",76.972855,77.937141,76.955711,77.637146,64632400,70.340096
"1768",78.114288,78.122856,76.478569,76.645714,69787200,69.441841
"1769",77.118568,77.257141,75.872856,76.134285,76244000,68.978462
"1770",75.701431,77.5,75.697144,76.53286,94623200,69.339584
"1771",76.888573,78.104286,76.808571,78.055717,83140400,70.719322
"1772",79.074287,80.028572,78.808571,79.622856,97909700,72.139168
"1773",79.271431,79.550003,78.811432,79.178574,57319500,71.736649
"1774",78.78286,78.867142,77.128571,77.238571,106684900,69.978973
"1775",77.284286,78.581429,77.202858,78.438568,82131700,71.066185
"1776",78.701431,79.612854,78.258568,78.78714,94996300,71.382004
"1777",78.562859,79.5,77.830002,79.454285,100809800,71.98645
"1778",79.14286,79.374283,77.821426,78.010002,107338700,70.677895
"1779",78.581429,79.257141,77.964287,78.64286,138719700,71.251266
"1780",72.68,73.571426,71.724289,72.35714,266380800,65.556343
"1781",71.992859,72.48143,71.23143,71.535713,125702500,64.812126
"1782",71.791428,72.35714,70.957146,71.397141,169625400,64.686554
"1783",70.739998,71.647141,70.507141,71.514282,116199300,64.792686
"1784",71.80143,72.53286,71.328575,71.647141,100366000,64.913078
"1785",72.264282,72.779999,71.822861,72.684288,94170300,65.852753
"1786",72.365715,73.611427,72.321426,73.227142,82086200,66.344574
"1787",72.865715,73.35714,72.544289,73.215714,64441300,66.731277
"1788",74.482857,74.704285,73.91143,74.239998,92570100,67.664833
"1789",74.094284,75.998573,74,75.57,86389800,68.877052
"1790",75.80143,76.821426,75.64286,76.565712,70564200,69.784576
"1791",76.707146,77.080002,76.177139,76.559998,77025200,69.779381
"1792",76.379997,77.835716,76.314285,77.775711,76849500,70.887421
"1793",77.495712,77.997147,77.315712,77.71286,68231100,70.830132
"1794",78,78.741432,77.944283,77.998573,65062900,71.090523
"1795",77.821426,78.127144,76.335716,76.767143,78442000,69.968178
"1796",76.141426,76.714287,75.571426,75.878571,76464500,69.158302
"1797",76.112854,76.367142,74.942856,75.035713,69696200,68.390099
"1798",74.735718,75.702858,74.631432,75.364288,72227400,68.68956
"1799",75.625717,75.652855,74.428574,74.580002,57988000,67.974739
"1800",74.80143,75,73.657143,73.907143,69054300,67.361473
"1801",73.877144,75.540001,73.721428,75.381432,75470500,68.705185
"1802",75.582855,76.10714,74.58857,75.177139,92992200,68.518982
"1803",74.774284,75.807144,74.687141,75.394287,59695300,68.716904
"1804",75.85714,76.091431,75.395714,75.891426,64785000,69.170021
"1805",75.845711,76.39286,75.589996,76.05143,50015700,69.315842
"1806",76.112854,76.348572,75.442856,75.821426,46372200,69.106209
"1807",75.870003,75.997147,75.150002,75.777145,55182400,69.065849
"1808",75.480003,76.190002,75.477142,75.845711,44646000,69.128342
"1809",76.492859,76.96286,76.084282,76.584282,69806100,69.801514
"1810",76.358574,76.764282,76,76.658569,49831600,69.869225
"1811",76.777145,77.094284,75.594284,75.807144,64435700,69.093208
"1812",75.541428,75.841431,74.714287,74.955711,59299800,68.317177
"1813",75.385712,75.709999,75.121429,75.248573,49886200,68.584084
"1814",75.128571,75.995712,75.028572,75.914284,52411800,69.190857
"1815",76.03714,76.605713,75.571426,75.894287,56189000,69.17263
"1816",75.69857,76.095711,75.335716,75.528572,52099600,68.839302
"1817",75.989998,76.25,75.190002,76.124283,93511600,69.382233
"1818",76.917145,77.214287,76.437141,77.027145,88925200,70.205147
"1819",77.35714,77.964287,77.084282,77.855713,70573300,70.960335
"1820",78.074287,78.428574,76.980003,77.111427,74942000,70.28196
"1821",77.145714,77.35714,76.445717,76.779999,55507900,69.979889
"1822",76.902855,76.991432,76.321426,76.694283,50141000,69.901772
"1823",77.03286,77.258568,76.561432,76.677139,42167300,69.886131
"1824",76.822861,77.410004,76.681427,77.378571,50190000,70.525444
"1825",77.482857,77.639999,77.18,77.507141,45105200,70.642632
"1826",77.341431,77.5,76.805717,76.970001,40586000,70.153061
"1827",77.115715,77.14286,75.797142,75.974289,68812800,69.24556
"1828",75.431427,75.842857,74.555717,74.781425,72462600,68.158318
"1829",75.027145,75.160004,74.099998,74.777145,60972100,68.154419
"1830",74.662857,75.784286,74.574287,75.760002,51542400,69.050224
"1831",75.811432,76.034286,74.738571,74.78286,59913000,68.159622
"1832",74.14286,74.690002,73.877144,74.230003,67929400,67.655731
"1833",74.557144,74.594284,73.887146,74.525711,51418500,67.925262
"1834",74.324287,74.519997,73.047142,73.994286,66622500,67.440903
"1835",74.007141,74.441429,73.44857,74.144287,53691400,67.577614
"1836",74.285713,75.394287,74.171425,74.991432,71083600,68.349731
"1837",75.048569,76.019997,74.851425,75.881432,45637200,69.160896
"1838",75.472855,75.975716,75.214287,75.957146,50640800,69.229904
"1839",75.580002,75.875717,74.921425,74.964287,98735000,68.324974
"1840",81.172859,81.428574,80.104286,81.110001,189977900,73.926384
"1841",80.647141,81.71286,80.565712,81.705711,97568800,74.469353
"1842",81.828575,85.10714,81.792854,84.870003,167371400,77.353386
"1843",84.82,85.139999,84.215714,84.618568,84344400,77.124229
"1844",84.662857,85.632858,84.257141,84.298569,114160200,76.832581
"1845",84.571426,84.971428,83.765717,84.497147,61012000,77.01355
"1846",84.620003,84.885712,84.244286,84.654289,47878600,77.156784
"1847",84.305717,85.85714,84.285713,85.851425,71766800,78.247887
"1848",85.971428,86.344284,84.915718,84.915718,93641100,77.395058
"1849",85.035713,85.327141,83.961426,84.618568,70716100,77.124229
"1850",84.035713,84.915718,83.771431,83.998573,57574300,76.98674
"1851",83.505714,83.75,82.904289,83.648575,72899400,76.665977
"1852",83.927139,84.808571,83.914284,84.690002,53302200,77.620483
"1853",84.571426,84.934288,84.385712,84.822861,39934300,77.742241
"1854",84.632858,85.342857,84.534286,84.83857,41601000,77.756607
"1855",84.957146,85.228569,84.005714,84.117142,57711500,77.095413
"1856",84.089996,85.361427,83.628571,85.358574,69064100,78.233215
"1857",85.407143,86.761429,85.332855,86.370003,79438800,79.16024
"1858",86.358574,86.628571,85.818573,86.387146,58709000,79.175926
"1859",86.261429,86.671425,86.008568,86.615715,49214900,79.385437
"1860",86.657143,87.121429,86.300003,86.752853,50190000,79.511116
"1861",86.75,87.818573,86.638573,87.732857,58052400,80.409317
"1862",87.982857,89.408569,87.947144,89.375717,87216500,81.915039
"1863",89.431427,89.975716,89.111427,89.144287,78870400,81.702927
"1864",89.692856,90.98143,89.681427,90.76857,94118500,83.191628
"1865",91.139999,92.024284,89.842857,90.428574,141005200,82.880005
"1866",90.565712,90.690002,88.928574,89.807144,92337700,82.310455
"1867",89.779999,91.248573,89.75,91.077141,73177300,83.474419
"1868",91.062859,92.555717,90.872856,92.117142,83870500,84.42762
"1869",92.314285,92.767143,91.80143,92.478569,75951400,84.758873
"1870",92.842857,93.03714,92.067146,92.224289,87484600,84.525826
"1871",92.699997,93.879997,91.75,93.699997,75415000,85.878342
"1872",94.730003,95.050003,93.57,94.25,62777000,86.382439
"1873",94.129997,94.760002,93.470001,93.860001,45681000,86.024994
"1874",94.040001,94.120003,91.900002,92.290001,54749000,84.586044
"1875",92.199997,92.440002,90.879997,91.279999,54525000,83.660339
"1876",91.510002,92.75,91.449997,92.199997,35561000,84.503571
"1877",92.309998,92.699997,91.800003,92.080002,29726000,84.39357
"1878",92.269997,92.290001,91.349998,92.18,33514000,84.485222
"1879",92.290001,92.300003,91.339996,91.860001,35528000,84.191948
"1880",91.849998,92.550003,90.900002,90.910004,100898000,83.321236
"1881",91.32,91.620003,90.599998,90.830002,43694000,83.24791
"1882",90.75,91.739998,90.190002,90.279999,39036000,82.743828
"1883",90.209999,90.699997,89.650002,90.360001,36869000,82.817154
"1884",90.370003,91.050003,89.800003,90.900002,32629000,83.312065
"1885",90.82,92,90.769997,91.980003,64029000,84.301926
"1886",92.099998,93.730003,92.089996,92.93,49482300,85.17263
"1887",93.519997,94.07,93.129997,93.519997,38223000,85.713371
"1888",93.870003,94.059998,93.089996,93.480003,28465000,85.676704
"1889",93.669998,94.099998,93.199997,94.029999,22891800,86.180794
"1890",94.139999,95.989998,94.099998,95.970001,56468000,87.95887
"1891",96.269997,96.800003,93.919998,95.349998,65222000,87.390602
"1892",95.440002,95.949997,94.760002,95.389999,36436000,87.427269
"1893",93.760002,95.550003,93.519997,95.040001,39686000,87.106491
"1894",95.360001,95.889999,94.860001,95.220001,34018000,87.271454
"1895",95.860001,96.889999,95.650002,96.449997,42810000,88.398788
"1896",96.800003,96.849998,95.029999,95.32,45477900,87.363113
"1897",96.970001,97.099998,94.739998,94.779999,53396300,86.868187
"1898",95.029999,95.279999,92.57,93.089996,57298000,85.319267
"1899",93.620003,94.739998,93.019997,94.43,49988000,86.547401
"1900",94.989998,95,93.720001,93.940002,39079000,86.098305
"1901",94.68,94.889999,94.120003,94.720001,55197000,86.813194
"1902",95.419998,97.879997,95.169998,97.190002,92918000,89.077019
"1903",97.040001,97.32,96.419998,97.029999,45729000,88.930374
"1904",96.849998,97.839996,96.639999,97.669998,43469000,89.516945
"1905",97.82,99.239998,97.550003,99.019997,55318000,90.754242
"1906",99.330002,99.440002,98.25,98.379997,43143000,90.167679
"1907",98.440002,98.699997,97.669998,98.150002,33010000,89.956863
"1908",97.160004,97.449997,95.330002,95.599998,56843000,87.619743
"1909",94.900002,96.620003,94.809998,96.129997,48511000,88.105499
"1910",96.370003,96.580002,95.169998,95.589996,39958000,87.61058
"1911",95.360001,95.68,94.360001,95.120003,55933000,87.17981
"1912",94.75,95.480003,94.709999,94.959999,38558000,87.033173
"1913",94.93,95.949997,94.099998,94.480003,46711000,87.023979
"1914",94.260002,94.82,93.279999,94.739998,41865000,87.263443
"1915",95.269997,96.080002,94.839996,95.989998,36585000,88.414787
"1916",96.040001,96.879997,95.610001,95.970001,33795000,88.396378
"1917",96.150002,97.239998,96.040001,97.239998,31916000,89.566154
"1918",97.330002,97.57,96.800003,97.5,28116000,89.805611
"1919",97.900002,98.190002,96.860001,97.980003,48951000,90.247765
"1920",98.489998,99.370003,97.980003,99.160004,47572000,91.334633
"1921",99.410004,100.68,99.32,100.529999,69399000,92.596512
"1922",100.440002,101.089996,99.949997,100.57,52699000,92.633347
"1923",100.57,100.940002,100.110001,100.580002,33478000,92.642563
"1924",100.290001,101.470001,100.190002,101.32,44184000,93.324173
"1925",101.790001,102.169998,101.279999,101.540001,40270000,93.526787
"1926",101.419998,101.5,100.860001,100.889999,33152000,92.928085
"1927",101.019997,102.57,100.699997,102.129997,52369000,94.070236
"1928",101.589996,102.779999,101.559998,102.25,68460000,94.180771
"1929",102.860001,102.900002,102.199997,102.5,44595000,94.411041
"1930",103.059998,103.739998,102.720001,103.300003,53564000,95.147903
"1931",103.099998,103.199997,98.580002,98.940002,125421000,91.131973
"1932",98.849998,100.089996,97.790001,98.120003,85718000,90.376709
"1933",98.800003,99.389999,98.309998,98.970001,58457000,91.159615
"1934",99.300003,99.309998,98.050003,98.360001,46356700,90.597771
"1935",99.080002,103.080002,96.139999,97.989998,189846300,90.256966
"1936",98.010002,101.110001,97.760002,101,100869600,93.029419
"1937",100.410004,101.440002,99.620003,101.43,62353100,93.425491
"1938",101.209999,102.190002,101.080002,101.660004,62626100,93.637337
"1939",102.809998,103.050003,101.440002,101.629997,61316500,93.609688
"1940",99.800003,101.260002,98.889999,100.860001,66908100,92.900459
"1941",101.269997,101.800003,100.589996,101.580002,60926500,93.563652
"1942",101.93,102.349998,101.559998,101.790001,37299400,93.75708
"1943",102.290001,102.349998,100.5,100.959999,70902400,92.992592
"1944",101.800003,102.139999,100.580002,101.059998,52788400,93.084694
"1945",100.599998,102.940002,100.540001,102.639999,63402200,94.539993
"1946",102.160004,102.849998,101.199997,101.75,60171800,93.720238
"1947",100.510002,100.709999,97.720001,97.870003,100092000,90.146439
"1948",98.529999,100.75,98.400002,100.75,62370500,92.799133
"1949",98.650002,100.440002,98.629997,100.110001,49766300,92.209648
"1950",100.809998,101.540001,100.529999,100.75,55264100,92.799133
"1951",100.589996,100.690002,98.699997,99.18,51491300,91.353058
"1952",99.269997,100.220001,98.040001,99.900002,47757800,92.016235
"1953",99.440002,100.209999,99.040001,99.620003,43469600,91.758347
"1954",99.949997,100.650002,99.419998,99.620003,37051200,91.758347
"1955",99.43,100.120003,98.730003,98.75,42094200,90.95697
"1956",98.760002,101.110001,98.309998,100.800003,57404700,92.845215
"1957",101.540001,102.379997,100.610001,101.019997,77376500,93.047852
"1958",100.690002,102.029999,100.300003,100.730003,66331600,92.780716
"1959",101.330002,101.779999,99.809998,99.809998,53583400,91.933334
"1960",100.389999,100.519997,98.57,98.75,63688600,90.95697
"1961",97.970001,99.150002,95.18,97.540001,100933600,89.842468
"1962",95.550003,97.720001,95.410004,96.260002,72154500,88.663467
"1963",97.5,99,96.809998,97.669998,68179700,89.962227
"1964",98.32,99.959999,98.220001,99.760002,77517300,91.887299
"1965",103.019997,103.019997,101.269997,102.470001,94623900,94.383415
"1966",102.839996,104.110001,102.599998,102.989998,68263100,94.862366
"1967",104.080002,105.050003,103.629997,104.830002,71074700,96.557182
"1968",105.18,105.489998,104.529999,105.220001,47053900,96.916382
"1969",104.849998,105.480003,104.699997,105.110001,34187700,96.815079
"1970",105.400002,106.739998,105.349998,106.739998,48060900,98.316429
"1971",106.650002,107.370003,106.360001,107.339996,52687900,98.869072
"1972",106.959999,107.349998,105.900002,106.980003,40654800,98.537498
"1973",108.010002,108.040001,107.209999,108,44639300,99.476997
"1974",108.220001,110.300003,108.010002,109.400002,52282600,100.766525
"1975",109.360001,109.489998,107.720001,108.599998,41574400,100.029655
"1976",109.099998,109.300003,108.129997,108.860001,37435900,100.269127
"1977",108.599998,108.790001,107.800003,108.699997,34968500,100.555893
"1978",108.75,109.32,108.550003,109.010002,33691500,100.84269
"1979",109.019997,109.330002,108.669998,108.830002,27195500,100.67617
"1980",108.699997,109.75,108.400002,109.699997,27442300,101.480988
"1981",109.379997,111.43,109.370003,111.25,46942400,102.914864
"1982",111.800003,113.449997,111.599998,112.82,59522900,104.367241
"1983",113.150002,114.190002,111.209999,114.18,44063600,105.625313
"1984",114.269997,117.279999,113.300003,113.989998,46746700,105.44957
"1985",113.940002,115.690002,113.889999,115.470001,44224000,106.818672
"1986",115.440002,115.739998,113.800003,114.669998,41869200,106.078621
"1987",114.910004,116.860001,114.849998,116.309998,43395500,107.595749
"1988",117.510002,117.57,116.029999,116.470001,57179300,107.743759
"1989",116.849998,118.769997,116.620003,118.629997,47450800,109.741928
"1990",119.07,119.75,117.449997,117.599998,68840400,108.789093
"1991",117.940002,119.099998,117.830002,119,40768300,110.084206
"1992",119.269997,119.400002,118.050003,118.93,24814400,110.019447
"1993",118.809998,119.25,111.269997,115.07,83814000,106.448647
"1994",113.5,115.75,112.75,114.629997,59348900,106.041618
"1995",115.75,116.349998,115.110001,115.93,43063400,107.244217
"1996",115.769997,117.199997,115.290001,115.489998,42044500,106.837196
"1997",115.989998,116.080002,114.639999,115,38318900,106.383896
"1998",114.099998,114.650002,111.620003,112.400002,57664900,103.978683
"1999",110.190002,114.300003,109.349998,114.120003,60208000,105.569832
"2000",114.410004,114.849998,111.540001,111.949997,44565300,103.562416
"2001",112.260002,113.800003,111.339996,111.620003,41401700,103.257141
"2002",110.459999,111.870003,109.580002,109.730003,56028100,101.508751
"2003",110.699997,111.599998,106.349998,108.230003,67218100,100.12114
"2004",106.370003,110.160004,106.260002,106.75,60790700,98.751999
"2005",107.120003,109.839996,106.82,109.410004,53411800,101.212715
"2006",111.870003,112.650002,110.660004,112.650002,59006200,104.209976
"2007",112.260002,113.239998,111.660004,111.779999,88429800,103.405144
"2008",112.160004,113.489998,111.970001,112.940002,45167500,104.478241
"2009",113.230003,113.330002,112.459999,112.540001,26028400,104.108208
"2010",112.580002,112.709999,112.010002,112.010002,14479600,103.61792
"2011",112.099998,114.519997,112.010002,113.989998,33721000,105.44957
"2012",113.790001,114.769997,113.699997,113.910004,27598900,105.375557
"2013",113.639999,113.919998,112.110001,112.519997,29881500,104.089706
"2014",112.82,113.129997,110.209999,110.379997,41403400,102.110046
"2015",111.389999,111.440002,107.349998,109.330002,53204600,101.138702
"2016",108.290001,108.650002,105.410004,106.25,64285500,98.289474
"2017",106.540001,107.43,104.629997,106.260002,65797100,98.298729
"2018",107.199997,108.199997,106.699997,107.75,40105900,99.677094
"2019",109.230003,112.150002,108.699997,111.889999,59364500,103.506897
"2020",112.669998,113.25,110.209999,112.010002,53699500,103.61792
"2021",112.599998,112.629997,108.800003,109.25,49650800,101.064705
"2022",111.43,112.800003,108.910004,110.220001,67091900,101.962006
"2023",109.040001,110.489998,108.5,109.800003,48956600,101.573509
"2024",110,110.059998,106.660004,106.82,60014000,98.81675
"2025",107.029999,107.580002,105.199997,105.989998,78513300,98.048943
"2026",107.839996,108.970001,106.5,108.720001,49899900,100.574409
"2027",108.949997,111.059998,108.269997,109.550003,48575900,101.342232
"2028",110.260002,112.470001,109.720001,112.400002,53796400,103.978683
"2029",112.300003,113.75,111.529999,112.980003,46464800,104.515251
"2030",113.739998,114.360001,112.800003,113.099998,55615000,104.626236
"2031",112.419998,112.480003,109.029999,109.139999,95568700,100.962952
"2032",117.629997,118.120003,115.309998,115.309998,146477100,106.670677
"2033",116.32,119.190002,115.559998,118.900002,84436400,109.991692
"2034",118.400002,120,116.849998,117.160004,83745500,108.382065
"2035",118.050003,119.169998,116.080002,118.629997,62739100,109.741928
"2036",118.5,119.089996,117.610001,118.650002,51915700,109.760429
"2037",118.5,120.510002,118.309998,119.559998,70149700,110.602264
"2038",120.019997,120.230003,119.25,119.940002,42246200,111.391663
"2039",120.019997,120.25,118.449997,118.93,43706600,110.453644
"2040",118.550003,119.839996,118.43,119.720001,38889800,111.187347
"2041",120.169998,122.150002,120.160004,122.019997,62008500,113.323441
"2042",122.769997,124.919998,122.5,124.879997,73561800,115.979591
"2043",126.059998,127.480003,125.57,126.459999,74474500,117.446976
"2044",127.279999,127.279999,125.650002,127.080002,54272200,118.022797
"2045",127.489998,128.880005,126.919998,127.830002,63152400,118.71933
"2046",127.629997,128.779999,127.449997,128.720001,44891700,119.545914
"2047",128.479996,129.029999,128.330002,128.449997,37362400,119.295151
"2048",128.619995,129.5,128.050003,129.5,48948400,120.270302
"2049",130.020004,133,129.660004,133,70974100,123.520866
"2050",132.940002,133.600006,131.169998,132.169998,69228100,122.750023
"2051",131.559998,131.600006,128.149994,128.789993,74711700,119.610909
"2052",128.789993,130.869995,126.610001,130.419998,91287500,121.124733
"2053",130,130.570007,128.240005,128.460007,62014800,119.304436
"2054",129.25,130.279999,128.300003,129.089996,48096700,119.889519
"2055",128.960007,129.520004,128.089996,129.360001,37816300,120.140289
"2056",129.100006,129.559998,128.320007,128.539993,31666300,119.378723
"2057",128.580002,128.75,125.760002,126.410004,56517100,117.400566
"2058",128.399994,129.369995,126.260002,126.599998,72842100,117.577003
"2059",127.959999,129.570007,125.059998,127.139999,88528500,118.078514
"2060",126.410004,127.220001,123.800003,124.510002,68856600,115.635963
"2061",124.75,124.769997,122.110001,122.239998,68939000,113.52774
"2062",122.309998,124.900002,121.629997,124.449997,48362700,115.580231
"2063",124.400002,125.400002,122.580002,123.589996,51827300,114.781525
"2064",123.879997,124.949997,122.870003,124.949997,35874300,116.044601
"2065",125.900002,127.32,125.650002,127.040001,51023100,117.985634
"2066",127,129.160004,126.370003,128.470001,65270900,119.313713
"2067",128.75,129.25,127.400002,127.5,45809500,118.412849
"2068",128.25,128.399994,125.160004,125.900002,68695100,116.926895
"2069",127.120003,127.849998,126.519997,127.209999,37709700,118.143532
"2070",127.230003,128.039993,126.559998,126.690002,32842300,117.660599
"2071",126.540001,126.82,123.379997,123.379997,51655200,114.586479
"2072",122.760002,124.879997,122.599998,124.239998,47572900,115.385201
"2073",124.57,124.699997,122.910004,123.25,39546200,114.465752
"2074",124.050003,126.400002,124,126.370003,47099700,117.363396
"2075",126.089996,126.489998,124.360001,124.43,42090600,115.561661
"2076",124.82,125.120003,123.099998,124.25,40621400,115.394478
"2077",125.029999,125.559998,124.190002,125.32,32220100,116.388237
"2078",124.470001,127.510002,124.330002,127.349998,37194000,118.273537
"2079",127.639999,128.119995,125.980003,126.010002,35012300,117.029076
"2080",125.849998,126.400002,124.970001,125.599998,37329200,116.648262
"2081",125.849998,126.580002,124.660004,126.559998,32484000,117.539848
"2082",125.949997,127.209999,125.260002,127.099998,40188000,118.041359
"2083",128.369995,128.570007,126.610001,126.849998,36365100,117.809189
"2084",127,127.290001,125.910004,126.300003,25524600,117.298386
"2085",126.410004,127.129997,126.010002,126.779999,28970400,117.744171
"2086",126.279999,127.099998,126.110001,126.169998,28369000,117.17765
"2087",125.550003,126.139999,124.459999,124.75,51957000,115.858849
"2088",125.57,128.119995,125.169998,127.599998,47054300,118.50573
"2089",128.100006,128.199997,126.669998,126.910004,32435100,117.864899
"2090",126.989998,128.869995,126.32,128.619995,37654500,119.453033
"2091",128.300003,130.419998,128.139999,129.669998,45770900,120.4282
"2092",130.490005,130.630005,129.229996,130.279999,44525900,120.994698
"2093",132.309998,133.130005,131.149994,132.649994,96954200,123.195801
"2094",134.460007,134.539993,129.570007,130.559998,118924000,121.254791
"2095",130.160004,131.589996,128.300003,128.639999,63386100,119.471619
"2096",128.639999,128.639999,124.580002,125.150002,83195400,116.230362
"2097",126.099998,130.130005,125.300003,128.949997,58512600,119.759514
"2098",129.5,130.570007,128.259995,128.699997,50988300,119.527336
